"Run 1: Time (s)","Run 1: Illumination (lux)","Run 2: Time (s)","Run 2: Illumination (lux)","Run 3: Time (s)","Run 3: Illumination (lux)","Run 4: Time (s)","Run 4: Illumination (lux)","Run 5: Time (s)","Run 5: Illumination (lux)","Run 6: Time (s)","Run 6: Illumination (lux)"
35.931896,3860.54626465,35.931896,3995.96099854,35.931896,5386.76971436,35.931896,5029.83764648,35.931896,4118.9831543,35.931896,4582.67211914
35.948562,3866.61346436,35.948562,4012.35534668,35.948562,5386.76971436,35.948562,5017.57415771,35.948562,4116.91772461,35.948562,4578.54125977
35.965228,3879.00604248,35.965228,4024.61883545,35.965228,5386.76971436,35.965228,5023.64135742,35.965228,4108.78509521,35.965228,4586.67388916
35.981894,3897.46582031,35.981894,4028.74969482,35.981894,5386.76971436,35.981894,5017.57415771,35.981894,4110.72143555,35.981894,4592.87017822
35.99856,3926.12365723,35.99856,4045.14404297,35.99856,5386.76971436,35.99856,5013.44329834,35.99856,4110.72143555,35.99856,4603.0682373
36.015226,3938.51623535,36.015226,4041.01318359,36.015226,5386.76971436,36.015226,5017.57415771,36.015226,4114.85229492,36.015226,4582.67211914
36.031892,3952.84515381,36.031892,4049.27490234,36.031892,5384.70428467,36.031892,5021.57592773,36.031892,4118.9831543,36.031892,4592.87017822
36.048558,3973.37036133,36.048558,4069.80010986,36.048558,5384.70428467,36.048558,5013.44329834,36.048558,4116.91772461,36.048558,4584.60845947
36.065224,3983.56842041,36.065224,4063.6038208,36.065224,5386.76971436,36.065224,5021.57592773,36.065224,4106.71966553,36.065224,4584.60845947
36.08189,3993.89556885,36.08189,4069.80010986,36.08189,5386.76971436,36.08189,5025.70678711,36.08189,4098.45794678,36.08189,4590.80474854
36.098556,4008.2244873,36.098556,4084.12902832,36.098556,5386.76971436,36.098556,5017.57415771,36.098556,4094.3270874,36.098556,4586.67388916
36.115222,4022.55340576,36.115222,4090.32531738,36.115222,5386.76971436,36.115222,5025.70678711,36.115222,4096.39251709,36.115222,4590.80474854
36.131888,4032.8805542,36.131888,4096.39251709,36.131888,5384.70428467,36.131888,5025.70678711,36.131888,4100.52337646,36.131888,4597.0010376
36.148554,4045.14404297,36.148554,4090.32531738,36.148554,5386.76971436,36.148554,5036.03393555,36.148554,4096.39251709,36.148554,4590.80474854
36.16522,4061.53839111,36.16522,4116.91772461,36.16522,5384.70428467,36.16522,5027.7722168,36.16522,4094.3270874,36.16522,4588.73931885
36.181886,4079.99816895,36.181886,4116.91772461,36.181886,5386.76971436,36.181886,5040.03570557,36.181886,4090.32531738,36.181886,4603.0682373
36.198552,4094.3270874,36.198552,4123.11401367,36.198552,5384.70428467,36.198552,5027.7722168,36.198552,4084.12902832,36.198552,4599.06646729
36.215218,4102.58880615,36.215218,4137.44293213,36.215218,5384.70428467,36.215218,5025.70678711,36.215218,4082.06359863,36.215218,4611.32995605
36.231884,4131.24664307,36.231884,4141.5737915,36.231884,5386.76971436,36.231884,5027.7722168,36.231884,4098.45794678,36.231884,4607.19909668
36.24855,4145.70465088,36.24855,4157.96813965,36.24855,5386.76971436,36.24855,5036.03393555,36.24855,4129.18121338,36.24855,4615.46081543
36.265216,4164.16442871,36.265216,4162.09899902,36.265216,5384.70428467,36.265216,5019.51049805,36.265216,4143.63922119,36.265216,4611.32995605
36.281882,4174.36248779,36.281882,4168.16619873,36.281882,5386.76971436,36.281882,5033.96850586,36.281882,4149.7064209,36.281882,4619.5916748
36.298548,4209.21661377,36.298548,4188.69140625,36.298548,5386.76971436,36.298548,5029.83764648,36.298548,4160.03356934,36.298548,4615.46081543
36.315214,4221.60919189,36.315214,4186.62597656,36.315214,5384.70428467,36.315214,5027.7722168,36.315214,4149.7064209,36.315214,4605.13366699
36.33188,4254.39788818,36.33188,4211.28204346,36.33188,5386.76971436,36.33188,5023.64135742,36.33188,4157.96813965,36.33188,4621.52801514
36.348546,4272.85766602,36.348546,4207.15118408,36.348546,5384.70428467,36.348546,5036.03393555,36.348546,4223.67462158,36.348546,4621.52801514
36.365212,4293.38287354,36.365212,4209.21661377,36.365212,5384.70428467,36.365212,5033.96850586,36.365212,4207.15118408,36.365212,4609.26452637
36.381878,4322.04071045,36.381878,4225.61096191,36.381878,5386.76971436,36.381878,5037.97027588,36.381878,4168.16619873,36.381878,4625.65887451
36.398544,4363.09112549,36.398544,4225.61096191,36.398544,5386.76971436,36.398544,5040.03570557,36.398544,4172.29705811,36.398544,4613.39538574
36.41521,4377.42004395,36.41521,4215.41290283,36.41521,5386.76971436,36.41521,5044.16656494,36.41521,4147.77008057,36.41521,4621.52801514
36.431876,4410.33782959,36.431876,4238.00354004,36.431876,5384.70428467,36.431876,5056.43005371,36.431876,4141.5737915,36.431876,4607.19909668
36.448542,4449.32281494,36.448542,4235.93811035,36.448542,5386.76971436,36.448542,5044.16656494,36.448542,4131.24664307,36.448542,4615.46081543
36.465208,4475.91522217,36.465208,4240.06896973,36.465208,5384.70428467,36.465208,5042.10113525,36.465208,4121.04858398,36.465208,4609.26452637
36.481874,4516.96563721,36.481874,4240.06896973,36.481874,5386.76971436,36.481874,5044.16656494,36.481874,4077.93273926,36.481874,4613.39538574
36.49854,4549.7543335,36.49854,4248.20159912,36.49854,5384.70428467,36.49854,5052.42828369,36.49854,4032.8805542,36.49854,4627.7243042
36.515206,4584.60845947,36.515206,4252.3324585,36.515206,5386.76971436,36.515206,5046.23199463,36.515206,4032.8805542,36.515206,4599.06646729
36.531872,4627.7243042,36.531872,4256.46331787,36.531872,5384.70428467,36.531872,5046.23199463,36.531872,4057.40753174,36.531872,4623.59344482
36.548538,4672.90557861,36.548538,4258.52874756,36.548538,5386.76971436,36.548538,5046.23199463,36.548538,4077.93273926,36.548538,4633.92059326
36.565204,4699.49798584,36.565204,4260.59417725,36.565204,5386.76971436,36.565204,5042.10113525,36.565204,4118.9831543,36.565204,4597.0010376
36.58187,4750.87554932,36.58187,4270.79223633,36.58187,5386.76971436,36.58187,5044.16656494,36.58187,4098.45794678,36.58187,4639.98779297
36.598536,4800.05859375,36.598536,4279.05395508,36.598536,5386.76971436,36.598536,5042.10113525,36.598536,4088.2598877,36.598536,4621.52801514
36.615202,4828.84552002,36.615202,4272.85766602,36.615202,5386.76971436,36.615202,5033.96850586,36.615202,4075.86730957,36.615202,4613.39538574
36.631868,4861.63421631,36.631868,4280.99029541,36.631868,5384.70428467,36.631868,5042.10113525,36.631868,4041.01318359,36.631868,4617.52624512
36.648534,4912.88269043,36.648534,4287.18658447,36.648534,5386.76971436,36.648534,5040.03570557,36.648534,3985.6338501,36.648534,4609.26452637
36.6652,4937.53875732,36.6652,4287.18658447,36.6652,5384.70428467,36.6652,5029.83764648,36.6652,4032.8805542,36.6652,4601.13189697
36.681866,4978.58917236,36.681866,4297.51373291,36.681866,5384.70428467,36.681866,5033.96850586,36.681866,4155.90270996,36.681866,4617.52624512
36.698532,5007.24700928,36.698532,4297.51373291,36.698532,5386.76971436,36.698532,5025.70678711,36.698532,4209.21661377,36.698532,4617.52624512
36.715198,5046.23199463,36.715198,4303.58093262,36.715198,5384.70428467,36.715198,5031.90307617,36.715198,4246.13616943,36.715198,4607.19909668
36.731864,5079.02069092,36.731864,4311.84265137,36.731864,5386.76971436,36.731864,5033.96850586,36.731864,4225.61096191,36.731864,4607.19909668
36.74853,5118.00567627,36.74853,4307.71179199,36.74853,5384.70428467,36.74853,5036.03393555,36.74853,4192.82226562,36.74853,4605.13366699
36.765196,5140.59631348,36.765196,4309.77722168,36.765196,5384.70428467,36.765196,5037.97027588,36.765196,4182.62420654,36.765196,4592.87017822
36.781862,5173.38500977,36.781862,4319.97528076,36.781862,5384.70428467,36.781862,5050.362854,36.781862,4190.75683594,36.781862,4586.67388916
36.798528,5206.30279541,36.798528,4319.97528076,36.798528,5384.70428467,36.798528,5048.29742432,36.798528,4196.953125,36.798528,4603.0682373
36.815194,5232.89520264,36.815194,4319.97528076,36.815194,5384.70428467,36.815194,5050.362854,36.815194,4215.41290283,36.815194,4588.73931885
36.83186,5257.55126953,36.83186,4315.97351074,36.83186,5384.70428467,36.83186,5052.42828369,36.83186,4225.61096191,36.83186,4599.06646729
36.848526,5278.07647705,36.848526,4326.17156982,36.848526,5386.76971436,36.848526,5060.56091309,36.848526,4256.46331787,36.848526,4603.0682373
36.865192,5312.93060303,36.865192,4322.04071045,36.865192,5386.76971436,36.865192,5060.56091309,36.865192,4279.05395508,36.865192,4592.87017822
36.881858,5331.39038086,36.881858,4322.04071045,36.881858,5386.76971436,36.881858,5058.4954834,36.881858,4299.45007324,36.881858,4603.0682373
36.898524,5351.91558838,36.898524,4334.43328857,36.898524,5384.70428467,36.898524,5056.43005371,36.898524,4295.44830322,36.898524,4599.06646729
36.91519,5366.24450684,36.91519,4340.50048828,36.91519,5384.70428467,36.91519,5056.43005371,36.91519,4231.80725098,36.91519,4607.19909668
36.931856,5384.70428467,36.931856,4336.49871826,36.931856,5386.76971436,36.931856,5064.69177246,36.931856,4190.75683594,36.931856,4609.26452637
36.948522,5384.70428467,36.948522,4348.76220703,36.948522,5386.76971436,36.948522,5052.42828369,36.948522,4211.28204346,36.948522,4617.52624512
36.965188,5386.76971436,36.965188,4338.43505859,36.965188,5384.70428467,36.965188,5056.43005371,36.965188,4213.34747314,36.965188,4601.13189697
36.981854,5386.76971436,36.981854,4336.49871826,36.981854,5386.76971436,36.981854,5060.56091309,36.981854,4231.80725098,36.981854,4607.19909668
36.99852,5386.76971436,36.99852,4328.23699951,36.99852,5386.76971436,36.99852,5064.69177246,36.99852,4276.98852539,36.99852,4619.5916748
37.015186,5386.76971436,37.015186,4328.23699951,37.015186,5384.70428467,37.015186,5050.362854,37.015186,4319.97528076,37.015186,4603.0682373
37.031852,5384.70428467,37.031852,4303.58093262,37.031852,5386.76971436,37.031852,5068.82263184,37.031852,4254.39788818,37.031852,4603.0682373
37.048518,5386.76971436,37.048518,4305.6463623,37.048518,5384.70428467,37.048518,5050.362854,37.048518,4135.37750244,37.048518,4597.0010376
37.065184,5386.76971436,37.065184,4313.90808105,37.065184,5386.76971436,37.065184,5056.43005371,37.065184,4162.09899902,37.065184,4599.06646729
37.08185,5388.83514404,37.08185,4313.90808105,37.08185,5386.76971436,37.08185,5060.56091309,37.08185,4344.63134766,37.08185,4607.19909668
37.098516,5386.76971436,37.098516,4318.03894043,37.098516,5386.76971436,37.098516,5056.43005371,37.098516,4393.94348145,37.098516,4605.13366699
37.115182,5388.83514404,37.115182,4324.10614014,37.115182,5384.70428467,37.115182,5056.43005371,37.115182,4330.3024292,37.115182,4605.13366699
37.131848,5384.70428467,37.131848,4332.36785889,37.131848,5386.76971436,37.131848,5081.08612061,37.131848,4295.44830322,37.131848,4609.26452637
37.148514,5386.76971436,37.148514,4330.3024292,37.148514,5384.70428467,37.148514,5075.0189209,37.148514,4287.18658447,37.148514,4631.85516357
37.16518,5386.76971436,37.16518,4328.23699951,37.16518,5384.70428467,37.16518,5066.75720215,37.16518,4289.25201416,37.16518,4623.59344482
37.181846,5386.76971436,37.181846,4342.56591797,37.181846,5384.70428467,37.181846,5052.42828369,37.181846,4303.58093262,37.181846,4639.98779297
37.198512,5386.76971436,37.198512,4338.43505859,37.198512,5384.70428467,37.198512,5056.43005371,37.198512,4356.89483643,37.198512,4629.78973389
37.215178,5388.83514404,37.215178,4340.50048828,37.215178,5386.76971436,37.215178,5050.362854,37.215178,4400.01068115,37.215178,4639.98779297
37.231844,5386.76971436,37.231844,4346.69677734,37.231844,5386.76971436,37.231844,5044.16656494,37.231844,4434.86480713,37.231844,4642.05322266
37.24851,5384.70428467,37.24851,4342.56591797,37.24851,5384.70428467,37.24851,5046.23199463,37.24851,4453.32458496,37.24851,4646.18408203
37.265176,5384.70428467,37.265176,4348.76220703,37.265176,5386.76971436,37.265176,5031.90307617,37.265176,4412.40325928,37.265176,4633.92059326
37.281842,5386.76971436,37.281842,4344.63134766,37.281842,5384.70428467,37.281842,5033.96850586,37.281842,4352.89306641,37.281842,4638.05145264
37.298508,5384.70428467,37.298508,4350.82763672,37.298508,5384.70428467,37.298508,5031.90307617,37.298508,4299.45007324,37.298508,4646.18408203
37.315174,5386.76971436,37.315174,4342.56591797,37.315174,5384.70428467,37.315174,5019.51049805,37.315174,4262.53051758,37.315174,4631.85516357
37.33184,5386.76971436,37.33184,4342.56591797,37.33184,5384.70428467,37.33184,5025.70678711,37.33184,4252.3324585,37.33184,4635.98602295
37.348506,5386.76971436,37.348506,4346.69677734,37.348506,5386.76971436,37.348506,5023.64135742,37.348506,4248.20159912,37.348506,4635.98602295
37.365172,5386.76971436,37.365172,4342.56591797,37.365172,5384.70428467,37.365172,5005.18157959,37.365172,4238.00354004,37.365172,4633.92059326
37.381838,5386.76971436,37.381838,4336.49871826,37.381838,5386.76971436,37.381838,5019.51049805,37.381838,4240.06896973,37.381838,4638.05145264
37.398504,5384.70428467,37.398504,4352.89306641,37.398504,5386.76971436,37.398504,5003.1161499,37.398504,4248.20159912,37.398504,4650.31494141
37.41517,5386.76971436,37.41517,4336.49871826,37.41517,5386.76971436,37.41517,5005.18157959,37.41517,4248.20159912,37.41517,4623.59344482
37.431836,5386.76971436,37.431836,4340.50048828,37.431836,5384.70428467,37.431836,4999.11437988,37.431836,4238.00354004,37.431836,4664.64385986
37.448502,5386.76971436,37.448502,4342.56591797,37.448502,5384.70428467,37.448502,4994.98352051,37.448502,4254.39788818,37.448502,4664.64385986
37.465168,5386.76971436,37.465168,4340.50048828,37.465168,5386.76971436,37.465168,5001.05072021,37.465168,4262.53051758,37.465168,4674.9710083
37.481834,5386.76971436,37.481834,4346.69677734,37.481834,5386.76971436,37.481834,4997.0489502,37.481834,4285.12115479,37.481834,4693.43078613
37.4985,5386.76971436,37.4985,4350.82763672,37.4985,5386.76971436,37.4985,4994.98352051,37.4985,4283.0557251,37.4985,4707.75970459
37.515166,5386.76971436,37.515166,4346.69677734,37.515166,5384.70428467,37.515166,5003.1161499,37.515166,4295.44830322,37.515166,4701.56341553
37.531832,5386.76971436,37.531832,4352.89306641,37.531832,5386.76971436,37.531832,5015.50872803,37.531832,4295.44830322,37.531832,4705.6942749
37.548498,5386.76971436,37.548498,4352.89306641,37.548498,5386.76971436,37.548498,5027.7722168,37.548498,4313.90808105,37.548498,4701.56341553
37.565164,5386.76971436,37.565164,4354.95849609,37.565164,5384.70428467,37.565164,5031.90307617,37.565164,4289.25201416,37.565164,4711.89056396
37.58183,5386.76971436,37.58183,4352.89306641,37.58183,5386.76971436,37.58183,5036.03393555,37.58183,4283.0557251,37.58183,4699.49798584
37.598496,5386.76971436,37.598496,4356.89483643,37.598496,5386.76971436,37.598496,5054.49371338,37.598496,4192.82226562,37.598496,4717.95776367
37.615162,5386.76971436,37.615162,4354.95849609,37.615162,5386.76971436,37.615162,5042.10113525,37.615162,4137.44293213,37.615162,4707.75970459
37.631828,5386.76971436,37.631828,4350.82763672,37.631828,5386.76971436,37.631828,5054.49371338,37.631828,4176.42791748,37.631828,4707.75970459
37.648494,5386.76971436,37.648494,4354.95849609,37.648494,5384.70428467,37.648494,5054.49371338,37.648494,4266.66137695,37.648494,4687.23449707
37.66516,5386.76971436,37.66516,4361.0256958,37.66516,5384.70428467,37.66516,5060.56091309,37.66516,4340.50048828,37.66516,4672.90557861
37.681826,5386.76971436,37.681826,4352.89306641,37.681826,5386.76971436,37.681826,5072.95349121,37.681826,4371.35284424,37.681826,4664.64385986
37.698492,5384.70428467,37.698492,4361.0256958,37.698492,5384.70428467,37.698492,5068.82263184,37.698492,4400.01068115,37.698492,4664.64385986
37.715158,5386.76971436,37.715158,4354.95849609,37.715158,5384.70428467,37.715158,5068.82263184,37.715158,4389.81262207,37.715158,4658.57666016
37.731824,5386.76971436,37.731824,4356.89483643,37.731824,5386.76971436,37.731824,5101.61132812,37.731824,4406.20697021,37.731824,4683.1036377
37.74849,5386.76971436,37.74849,4367.22198486,37.74849,5386.76971436,37.74849,5132.33459473,37.74849,4412.40325928,37.74849,4666.70928955
37.765156,5386.76971436,37.765156,4356.89483643,37.765156,5384.70428467,37.765156,5144.72717285,37.765156,4410.33782959,37.765156,4668.77471924
37.781822,5386.76971436,37.781822,4348.76220703,37.781822,5384.70428467,37.781822,5154.92523193,37.781822,4408.2723999,37.781822,4687.23449707
37.798488,5386.76971436,37.798488,4361.0256958,37.798488,5384.70428467,37.798488,5140.59631348,37.798488,4416.4050293,37.798488,4674.9710083
37.815154,5386.76971436,37.815154,4354.95849609,37.815154,5384.70428467,37.815154,5132.33459473,37.815154,4420.53588867,37.815154,4672.90557861
37.83182,5386.76971436,37.83182,4350.82763672,37.83182,5386.76971436,37.83182,5124.20196533,37.83182,4432.79937744,37.83182,4674.9710083
37.848486,5386.76971436,37.848486,4352.89306641,37.848486,5384.70428467,37.848486,5111.93847656,37.848486,4432.79937744,37.848486,4668.77471924
37.865152,5386.76971436,37.865152,4365.15655518,37.865152,5384.70428467,37.865152,5105.7421875,37.865152,4443.12652588,37.865152,4656.51123047
37.881818,5386.76971436,37.881818,4358.96026611,37.881818,5386.76971436,37.881818,5115.94024658,37.881818,4420.53588867,37.881818,4681.03820801
37.898484,5386.76971436,37.898484,4352.89306641,37.898484,5386.76971436,37.898484,5093.47869873,37.898484,4434.86480713,37.898484,4668.77471924
37.91515,5386.76971436,37.91515,4354.95849609,37.91515,5386.76971436,37.91515,5076.95526123,37.91515,4436.93023682,37.91515,4678.97277832
37.931816,5384.70428467,37.931816,4344.63134766,37.931816,5384.70428467,37.931816,5068.82263184,37.931816,4436.93023682,37.931816,4699.49798584
37.948482,5384.70428467,37.948482,4348.76220703,37.948482,5384.70428467,37.948482,5060.56091309,37.948482,4455.39001465,37.948482,4707.75970459
37.965148,5386.76971436,37.965148,4348.76220703,37.965148,5384.70428467,37.965148,5050.362854,37.965148,4477.98065186,37.965148,4677.03643799
37.981814,5386.76971436,37.981814,4346.69677734,37.981814,5384.70428467,37.981814,5052.42828369,37.981814,4477.98065186,37.981814,4693.43078613
37.99848,5384.70428467,37.99848,4348.76220703,37.99848,5386.76971436,37.99848,5060.56091309,37.99848,4477.98065186,37.99848,4685.16906738
38.015146,5384.70428467,38.015146,4361.0256958,38.015146,5384.70428467,38.015146,5072.95349121,38.015146,4445.19195557,38.015146,4681.03820801
38.031812,5386.76971436,38.031812,4358.96026611,38.031812,5386.76971436,38.031812,5083.15155029,38.031812,4422.60131836,38.031812,4709.82513428
38.048478,5384.70428467,38.048478,4365.15655518,38.048478,5384.70428467,38.048478,5081.08612061,38.048478,4414.33959961,38.048478,4722.08862305
38.065144,5384.70428467,38.065144,4358.96026611,38.065144,5384.70428467,38.065144,5068.82263184,38.065144,4397.94525146,38.065144,4715.89233398
38.08181,5386.76971436,38.08181,4371.35284424,38.08181,5384.70428467,38.08181,5103.67675781,38.08181,4385.6817627,38.08181,4732.41577148
38.098476,5386.76971436,38.098476,4373.41827393,38.098476,5384.70428467,38.098476,5126.26739502,38.098476,4395.87982178,38.098476,4717.95776367
38.115142,5386.76971436,38.115142,4369.28741455,38.115142,5384.70428467,38.115142,5122.13653564,38.115142,4420.53588867,38.115142,4728.28491211
38.131808,5386.76971436,38.131808,4371.35284424,38.131808,5384.70428467,38.131808,5146.79260254,38.131808,4418.47045898,38.131808,4724.15405273
38.148474,5386.76971436,38.148474,4379.48547363,38.148474,5386.76971436,38.148474,5169.38323975,38.148474,4434.86480713,38.148474,4736.4175415
38.16514,5384.70428467,38.16514,4373.41827393,38.16514,5384.70428467,38.16514,5185.77758789,38.16514,4443.12652588,38.16514,4717.95776367
38.181806,5386.76971436,38.181806,4375.35461426,38.181806,5384.70428467,38.181806,5173.38500977,38.181806,4445.19195557,38.181806,4738.48297119
38.198472,5386.76971436,38.198472,4375.35461426,38.198472,5384.70428467,38.198472,5165.25238037,38.198472,4441.06109619,38.198472,4732.41577148
38.215138,5386.76971436,38.215138,4383.61633301,38.215138,5386.76971436,38.215138,5142.66174316,38.215138,4438.9956665,38.215138,4738.48297119
38.231804,5386.76971436,38.231804,4385.6817627,38.231804,5384.70428467,38.231804,5134.40002441,38.231804,4422.60131836,38.231804,4732.41577148
38.24847,5384.70428467,38.24847,4385.6817627,38.24847,5384.70428467,38.24847,5130.39825439,38.24847,4434.86480713,38.24847,4754.87731934
38.265136,5386.76971436,38.265136,4379.48547363,38.265136,5384.70428467,38.265136,5120.07110596,38.265136,4441.06109619,38.265136,4738.48297119
38.281802,5386.76971436,38.281802,4369.28741455,38.281802,5386.76971436,38.281802,5099.54589844,38.281802,4449.32281494,38.281802,4752.940979
38.298468,5386.76971436,38.298468,4373.41827393,38.298468,5386.76971436,38.298468,5101.61132812,38.298468,4467.78259277,38.298468,4765.20446777
38.315134,5386.76971436,38.315134,4363.09112549,38.315134,5384.70428467,38.315134,5087.28240967,38.315134,4484.17694092,38.315134,4781.59881592
38.3318,5386.76971436,38.3318,4352.89306641,38.3318,5384.70428467,38.3318,5091.41326904,38.3318,4473.84979248,38.3318,4818.51837158
38.348466,5384.70428467,38.348466,4350.82763672,38.348466,5384.70428467,38.348466,5089.34783936,38.348466,4473.84979248,38.348466,4843.17443848
38.365132,5386.76971436,38.365132,4350.82763672,38.365132,5386.76971436,38.365132,5068.82263184,38.365132,4486.24237061,38.365132,4822.64923096
38.381798,5388.83514404,38.381798,4338.43505859,38.381798,5384.70428467,38.381798,5060.56091309,38.381798,4471.78436279,38.381798,4806.25488281
38.398464,5386.76971436,38.398464,4346.69677734,38.398464,5386.76971436,38.398464,5060.56091309,38.398464,4463.6517334,38.398464,4787.79510498
38.41513,5386.76971436,38.41513,4346.69677734,38.41513,5386.76971436,38.41513,5079.02069092,38.41513,4465.71716309,38.41513,4779.53338623
38.431796,5384.70428467,38.431796,4346.69677734,38.431796,5384.70428467,38.431796,5107.80761719,38.431796,4459.52087402,38.431796,4800.05859375
38.448462,5384.70428467,38.448462,4344.63134766,38.448462,5386.76971436,38.448462,5115.94024658,38.448462,4453.32458496,38.448462,4822.64923096
38.465128,5386.76971436,38.465128,4350.82763672,38.465128,5384.70428467,38.465128,5115.94024658,38.465128,4449.32281494,38.465128,4822.64923096
38.481794,5386.76971436,38.481794,4346.69677734,38.481794,5384.70428467,38.481794,5126.26739502,38.481794,4455.39001465,38.481794,4765.20446777
38.49846,5384.70428467,38.49846,4346.69677734,38.49846,5386.76971436,38.49846,5122.13653564,38.49846,4463.6517334,38.49846,4705.6942749
38.515126,5386.76971436,38.515126,4342.56591797,38.515126,5384.70428467,38.515126,5130.39825439,38.515126,4477.98065186,38.515126,4693.43078613
38.531792,5384.70428467,38.531792,4350.82763672,38.531792,5384.70428467,38.531792,5118.00567627,38.531792,4488.30780029,38.531792,4765.20446777
38.548458,5384.70428467,38.548458,4346.69677734,38.548458,5386.76971436,38.548458,5126.26739502,38.548458,4477.98065186,38.548458,4795.92773438
38.565124,5386.76971436,38.565124,4346.69677734,38.565124,5384.70428467,38.565124,5126.26739502,38.565124,4484.17694092,38.565124,4804.18945312
38.58179,5384.70428467,38.58179,4338.43505859,38.58179,5384.70428467,38.58179,5124.20196533,38.58179,4492.30957031,38.58179,4728.28491211
38.598456,5384.70428467,38.598456,4334.43328857,38.598456,5384.70428467,38.598456,5126.26739502,38.598456,4500.57128906,38.598456,4654.44580078
38.615122,5386.76971436,38.615122,4328.23699951,38.615122,5386.76971436,38.615122,5128.33282471,38.615122,4492.30957031,38.615122,4597.0010376
38.631788,5386.76971436,38.631788,4318.03894043,38.631788,5386.76971436,38.631788,5134.40002441,38.631788,4477.98065186,38.631788,4691.36535645
38.648454,5386.76971436,38.648454,4322.04071045,38.648454,5384.70428467,38.648454,5142.66174316,38.648454,4488.30780029,38.648454,4717.95776367
38.66512,5386.76971436,38.66512,4318.03894043,38.66512,5384.70428467,38.66512,5124.20196533,38.66512,4496.44042969,38.66512,4754.87731934
38.681786,5386.76971436,38.681786,4311.84265137,38.681786,5386.76971436,38.681786,5115.94024658,38.681786,4494.375,38.681786,4765.20446777
38.698452,5384.70428467,38.698452,4324.10614014,38.698452,5384.70428467,38.698452,5128.33282471,38.698452,4494.375,38.698452,4779.53338623
38.715118,5386.76971436,38.715118,4319.97528076,38.715118,5384.70428467,38.715118,5124.20196533,38.715118,4512.83477783,38.715118,4748.81011963
38.731784,5386.76971436,38.731784,4311.84265137,38.731784,5386.76971436,38.731784,5134.40002441,38.731784,4508.70391846,38.731784,4767.26989746
38.74845,5386.76971436,38.74845,4328.23699951,38.74845,5384.70428467,38.74845,5134.40002441,38.74845,4516.96563721,38.74845,4750.87554932
38.765116,5386.76971436,38.765116,4322.04071045,38.765116,5384.70428467,38.765116,5144.72717285,38.765116,4508.70391846,38.765116,4748.81011963
38.781782,5386.76971436,38.781782,4322.04071045,38.781782,5386.76971436,38.781782,5142.66174316,38.781782,4502.63671875,38.781782,4752.940979
38.798448,5386.76971436,38.798448,4330.3024292,38.798448,5386.76971436,38.798448,5144.72717285,38.798448,4508.70391846,38.798448,4761.0736084
38.815114,5388.83514404,38.815114,4336.49871826,38.815114,5384.70428467,38.815114,5138.53088379,38.815114,4508.70391846,38.815114,4736.4175415
38.83178,5386.76971436,38.83178,4342.56591797,38.83178,5384.70428467,38.83178,5144.72717285,38.83178,4496.44042969,38.83178,4773.33709717
38.848446,5384.70428467,38.848446,4340.50048828,38.848446,5386.76971436,38.848446,5150.92346191,38.848446,4508.70391846,38.848446,4754.87731934
38.865112,5386.76971436,38.865112,4340.50048828,38.865112,5384.70428467,38.865112,5144.72717285,38.865112,4502.63671875,38.865112,4732.41577148
38.881778,5386.76971436,38.881778,4348.76220703,38.881778,5384.70428467,38.881778,5146.79260254,38.881778,4502.63671875,38.881778,4756.94274902
38.898444,5386.76971436,38.898444,4346.69677734,38.898444,5384.70428467,38.898444,5156.99066162,38.898444,4494.375,38.898444,4748.81011963
38.91511,5386.76971436,38.91511,4352.89306641,38.91511,5384.70428467,38.91511,5154.92523193,38.91511,4502.63671875,38.91511,4748.81011963
38.931776,5384.70428467,38.931776,4342.56591797,38.931776,5386.76971436,38.931776,5154.92523193,38.931776,4504.70214844,38.931776,4736.4175415
38.948442,5384.70428467,38.948442,4348.76220703,38.948442,5386.76971436,38.948442,5165.25238037,38.948442,4502.63671875,38.948442,4767.26989746
38.965108,5386.76971436,38.965108,4356.89483643,38.965108,5384.70428467,38.965108,5165.25238037,38.965108,4510.76934814,38.965108,4752.940979
38.981774,5384.70428467,38.981774,4346.69677734,38.981774,5386.76971436,38.981774,5173.38500977,38.981774,4498.50585938,38.981774,4761.0736084
38.99844,5386.76971436,38.99844,4363.09112549,38.99844,5384.70428467,38.99844,5173.38500977,38.99844,4502.63671875,38.99844,4765.20446777
39.015106,5386.76971436,39.015106,4365.15655518,39.015106,5384.70428467,39.015106,5169.38323975,39.015106,4502.63671875,39.015106,4742.61383057
39.031772,5386.76971436,39.031772,4365.15655518,39.031772,5386.76971436,39.031772,5171.31958008,39.031772,4477.98065186,39.031772,4738.48297119
39.048438,5384.70428467,39.048438,4379.48547363,39.048438,5386.76971436,39.048438,5187.84301758,39.048438,4486.24237061,39.048438,4765.20446777
39.065104,5386.76971436,39.065104,4367.22198486,39.065104,5384.70428467,39.065104,5171.31958008,39.065104,4496.44042969,39.065104,4724.15405273
39.08177,5386.76971436,39.08177,4371.35284424,39.08177,5386.76971436,39.08177,5177.51586914,39.08177,4490.24414062,39.08177,4763.13903809
39.098436,5386.76971436,39.098436,4387.74719238,39.098436,5386.76971436,39.098436,5171.31958008,39.098436,4502.63671875,39.098436,4736.4175415
39.115102,5386.76971436,39.115102,4375.35461426,39.115102,5384.70428467,39.115102,5181.64672852,39.115102,4492.30957031,39.115102,4754.87731934
